abstract,keywords,country
"We present the mean star formation histories (SFHs) of 148 dwarf lenticular galaxies (dS0s) derived from SDSS spectra. The SFHs of dS0s are characterized by multiple bursts of star formation, including an initial burst at a lookback time of ∼14similar-toabsent14\sim 14∼ 14 Gyr for most galaxies. Stars formed during the first star-forming phase which ends at a lookback time of 6.3 Gyr primarily consist of old, metal-poor (Z=0.0004) stars , contributing to ∼60%similar-toabsentpercent60\sim 60\%∼ 60 % of the stellar mass and ∼30%similar-toabsentpercent30\sim 30\%∼ 30 % of the luminosity. The almost absence of extremely metal poor (Z=0.0001) stars seems to be due to pre-enrichment during the re-ionization era. Star formation gradually decreases during this initial period. In contrast, during the second period of star formation, there is an increase in star formation activity, peaking at a lookback time of 2.5 Gyr before declining again. Most moderately old stellar populations with intermediate metallicity were formed during this phase. We observe a strong dependence of SFHs on the mass and u-r color of dS0 galaxies but no significant dependence on morphological properties such as the presence or absence of outer spiral arms and nucleation. The star formation history of dS0 galaxies shares many similarities with that of dE galaxies, and many of them are believed to have originated from late-type galaxies.
galaxies.",[],[]
,[],[]
"A graph G𝐺Gitalic_G is k𝑘kitalic_k-factor-critical if G−S𝐺𝑆G-Sitalic_G - italic_S has a perfect matching for any
k𝑘kitalic_k-subset S𝑆Sitalic_S of the vertex set of G𝐺Gitalic_G. In this paper, we investigate the factor-criticality of graphs with fixed minimum degree and provide sufficient conditions for such graphs
to be k𝑘kitalic_k-factor-critical in terms of spectral radius and signless Laplacian spectral radius. 

Keywords: factor-critical graph, minimum degree, spectral radius, signless Laplacian spectral radius",[],[]
"We investigate the quantum phase transition in the alternating XY chain with the XZY+YZX type of three-spin interactions. We present the exact solution derived by means of the Jordan-Wigner transformation and study the average magnetization, spin correlations, and von Neumann entropy to establish the phase diagram. By examining the nearest-neighbor transverse spin correlation, we probe that in the phase with zero magnetization (ZM), the spins within a supercell tend to point to opposite directions of the external field, but between the nearest-neighbor supercells are distributed randomly. This is the reason for the magnetization vanishing in the ZM phase under the alternating hopping interaction. In addition, we also investigate the influence of the three-site interaction, and find that the ZM phase is absent as the strength of the three-site interaction increases. Our findings shed light on the complex behavior of the alternating XY chain and provide valuable insights for future studies.",[],['China']
,[],[]
"A new position is introduced and studied for the convolution of log-concave functions, which may be regarded as a functional analogue of the maximum intersection position of convex bodies introduced and studied by Artstein-Avidan and Katzin (2018) and Artstein-Avidan and Putterman (2022). Our main result is a John-type theorem for the maximal intersection position of a pair of log-concave functions, including the corresponding decomposition of the identity. The main result holds under very weak assumptions on the functions; in particular, the functions considered may both have unbounded supports.","['convex body', 'convolution', 'isotropic', 'John position', 'log-concave', 'maximal intersection position']",[]
"Semantic segmentation models trained on annotated data fail to generalize well when the input data distribution changes over extended time period, leading to requiring re-training to maintain performance. Classic Unsupervised domain adaptation (UDA) attempts to address a similar problem when there is target domain with no annotated data points through transferring knowledge from a source domain with annotated data. We develop an online UDA algorithm for semantic segmentation of images that improves model generalization on unannotated domains in scenarios where source data access is restricted during adaptation. We perform model adaptation is by minimizing the distributional distance between the source latent features and the target features in a shared embedding space. Our solution promotes a shared domain-agnostic latent feature space between the two domains, which allows for classifier generalization on the target dataset. To alleviate the need of access to source samples during adaptation, we approximate the source latent feature distribution via an appropriate surrogate distribution, in this case a Gassian mixture model (GMM). We evaluate our approach on well established semantic segmentation datasets and demonstrate it compares favorably against state-of-the-art (SOTA) UDA semantic segmentation methods.111Partial results of this work were presented in the AAAI Conference Stan and Rostami (2021b).",[],[]
"The correctness of a compiler affects the correctness of every program written in the language, and thus must be thoroughly evaluated. Existing automatic compiler testing methods however either rely on weak oracles (e.g., a program behaves the same if only dead code is modified), or require substantial initial effort (e.g., having a complete operational language semantics).
While the former prevents a comprehensive correctness evaluation, the latter makes those methods irrelevant in practice.
In this work, we propose an axiomatic semantics based approach for testing compilers, called PTE. The idea is to incrementally develop a set of “axioms” capturing anecdotes of the language semantics in the form of (precondition, transformation, expectation) triples, which allows us to test the compiler automatically. Such axioms are written in the same language whose compiler is under test, and can be developed either based on the language specification, or by generalizing the bug reports. PTE has been applied to a newly developed compiler (i.e., Cangjie) and a mature compiler (i.e., Java), and successfully identified 42 implementation bugs and 9 potential language design issues.","['Compiler testing', 'language semantics', 'automated testing']","['Singapore', 'China']"
"Let BunBun{\operatorname{Bun}}roman_Bun be the moduli stack of rank 2222 bundles with fixed determinant on a smooth proper curve C𝐶Citalic_C over a local field F𝐹Fitalic_F.
We show how to associate with a Schwartz κ𝜅\kappaitalic_κ-density,
for Re⁡(κ)≥1/2Re𝜅12{\operatorname{Re}}(\kappa)\geq 1/2roman_Re ( italic_κ ) ≥ 1 / 2,
a smooth function on the corresponding coarse moduli space of very stable bundles.
In the non-archimedean case we also prove that the stack BunBun{\operatorname{Bun}}roman_Bun is κ𝜅\kappaitalic_κ-bounded in the sense of [4, Def. 2.10] for any κ∈ℂ𝜅ℂ\kappa\in\operatorname{\mathbb{C}}italic_κ ∈ blackboard_C.",[],[]
"The full array of the Large High Altitude Air Shower Observatory (LHAASO) has been in operation since July 2021. For its kilometer-square array (KM2A), we have optimized the selection criteria for very high and ultra-high energy γ𝛾\gammaitalic_γ-rays, using the data collected from August 2021 to August 2022, resulting in an improvement on significance of about 15%percent\%% compared with previous cuts. With the implementation of these new selection criteria, the angular resolution is also significantly improved by approximately 10%percent\%% at tens of TeV. Other aspects of the full KM2A array performance, such as the pointing error are also calibrated using the Crab Nebula. The resulting energy spectrum of the Crab Nebula in the energy range of 10-1000 TeV can be well fitted by a log-parabola model, which is consistent with the previous results from LHAASO and other experiments.","['γ𝛾\\gammaitalic_γ-ray', 'Crab', 'Nebula significance.']","['Ireland', 'Switzerland', 'France', 'Germany', 'Thailand', 'China']"
,[],[]
"The remarkable advancements in artificial intelligence (AI), primarily driven by deep neural networks, have significantly impacted various aspects of our lives. However, the current challenges surrounding unsustainable computational trajectories, limited robustness, and a lack of explainability call for the development of next-generation AI systems. Neuro-symbolic AI (NSAI) emerges as a promising paradigm, fusing neural, symbolic, and probabilistic approaches to enhance interpretability, robustness, and trustworthiness while facilitating learning from much less data. Recent NSAI systems have demonstrated great potential in collaborative human-AI scenarios with reasoning and cognitive capabilities. In this paper, we provide a systematic review of recent progress in NSAI and analyze the performance characteristics and computational operators of NSAI models. Furthermore, we discuss the challenges and potential future directions of NSAI from both system and architectural perspectives.",[],[]
,[],[]
"Event-based cameras provide accurate and high temporal resolution measurements for performing computer vision tasks in challenging scenarios, such as high-dynamic range environments and fast-motion maneuvers. Despite their advantages, utilizing deep learning for event-based vision encounters a significant obstacle due to the scarcity of annotated data caused by the relatively recent emergence of event-based cameras. To overcome this limitation, leveraging the knowledge available from annotated data obtained with conventional frame-based cameras presents an effective solution based on unsupervised domain adaptation. We propose a new algorithm tailored for adapting a deep neural network trained on annotated frame-based data to generalize well on event-based unannotated data. Our approach incorporates uncorrelated conditioning and self-supervised learning in an adversarial learning scheme to close the gap between the two source and target domains. By applying self-supervised learning, the algorithm learns to align the representations of event-based data with those from frame-based camera data, thereby facilitating knowledge transfer.
Furthermore, the inclusion of uncorrelated conditioning ensures that the adapted model effectively distinguishes between event-based and conventional data, enhancing its ability to classify event-based images accurately.
Through empirical experimentation and evaluation, we demonstrate that our algorithm surpasses existing approaches designed for the same purpose using two benchmarks. The superior performance of our solution is attributed to its ability to effectively utilize annotated data from frame-based cameras and transfer the acquired knowledge to the event-based vision domain.
111This paper is based on results partially presented at the 2023 International Conference on Computer Vision jian2023unsupervised .",[],[]
"It has been an unanswered question how many dusty galaxies have been undetected from the state-of-the-art observational surveys. JWST enables us to detect faint IR galaxies that have prominent polycyclic aromatic hydrocarbon (PAH) features in the mid-IR wavelengths. PAH is a valuable tracer of star formation and dust properties in the mid-infrared wavelength. The JWST Cosmic Evolution Early Release Science (CEERS) fields provide us with wavelength coverage from 7.7 to 21 μ𝜇\muitalic_μm using six photometric bands of the mid-infrared instrument (MIRI). We have identified galaxies dominated by mid-IR emission from PAHs, termed PAH galaxies. From our multi-band photometry catalogue, we selected ten PAH galaxies displaying high flux ratios of log⁡(S15/S10)>0.8subscript𝑆15subscript𝑆100.8\log(S_{15}/S_{10})>0.8roman_log ( italic_S start_POSTSUBSCRIPT 15 end_POSTSUBSCRIPT / italic_S start_POSTSUBSCRIPT 10 end_POSTSUBSCRIPT ) > 0.8. The SED fitting analysis indicates that these galaxies are star-forming galaxies with total IR luminosities of 1010superscript101010^{10}10 start_POSTSUPERSCRIPT 10 end_POSTSUPERSCRIPT ∼similar-to\sim∼ 1011.5superscript1011.510^{11.5}10 start_POSTSUPERSCRIPT 11.5 end_POSTSUPERSCRIPT L⊙subscript𝐿direct-productL_{\odot}italic_L start_POSTSUBSCRIPT ⊙ end_POSTSUBSCRIPT at z ∼1similar-toabsent1\sim 1∼ 1. The morphology of PAH galaxies does not show any clear signatures of major merging or interaction within the MIRI resolution. The majority of them are on the star-formation main sequence at z∼1similar-to𝑧1z\sim 1italic_z ∼ 1. Our result demonstrates that JWST can detect PAH emissions from normal star-forming galaxies at z∼1similar-to𝑧1z\sim 1italic_z ∼ 1, in addition to ultra-luminous infrared galaxies (ULIRGs) or luminous infrared galaxies (LIRGs).",[],[]
